transaction_id,customer_id,timestamp_str,category,amount,quantity,payment_method,city
TXN-1029765,1378,2025-01-17 14:56:07,Books,667.45,2,Credit Card,Mumbai
TXN-1029766,6872,2025-10-26 02:35:03,Home & Kitchen,969.23,9,PayPal,Tokyo
TXN-1029767,1087,2025-04-22 12:32:06,Electronics,619.61,,PayPal,New York
TXN-1029768,9441,2025-10-19 22:40:46,Electronics,296.45,8,Debit Card,London
TXN-1029769,1290,2025-04-13 08:58:42,Beauty,1002.01,7,Credit Card,Sydney
TXN-1029770,5489,2025-09-27 03:46:44,Beauty,1225.51,3,UPI,Mumbai
TXN-1029771,3375,2025-12-08 10:25:27,Clothing,975.75,,,Mumbai
TXN-1029772,7712,2025-07-26 08:57:03,Electronics,726.66,6,UPI,Mumbai
TXN-1029773,8805,2025-01-09 05:59:19,Books,568.44,7,Credit Card,London
TXN-1029774,7019,2025-04-26 07:28:38,Electronics,,4,PayPal,Sydney
TXN-1029775,8921,2025-02-14 10:04:54,Sports,115.8,9,Credit Card,Sydney
TXN-1029776,7892,2025-01-30 17:20:10,Sports,18.24,1,PayPal,San Francisco
TXN-1029777,7612,2025-09-01 20:32:57,Beauty,1066.35,5,Debit Card,Berlin
TXN-1029778,9666,2025-05-21 22:25:09,Beauty,766.31,6,,Tokyo
TXN-1029779,3125,2025-06-26 06:39:14,Clothing,521.06,5,,Sydney
TXN-1029780,6992,2025-05-09 04:02:07,Electronics,882.81,7,Credit Card,Mumbai
TXN-1029781,9290,2025-04-19 13:22:33,Electronics,1260.09,7,Credit Card,Mumbai
TXN-1029782,9107,2025-08-10 15:15:56,Sports,1356.93,6,PayPal,New York
TXN-1029783,8566,2025-05-28 00:40:30,Books,1139.82,7,Credit Card,Mumbai
TXN-1029784,2933,2025-10-14 08:02:56,Sports,190.99,3,Credit Card,Berlin
TXN-1029785,3003,2025-02-16 08:06:35,Sports,1306.35,,UPI,New York
TXN-1029786,9630,2025-08-16 04:05:28,Books,378.45,4,Debit Card,Tokyo
TXN-1029787,2938,2025-07-25 13:08:39,Books,482.17,9,PayPal,Tokyo
TXN-1029788,6128,2025-07-15 10:10:51,Books,437.66,3,Credit Card,Berlin
TXN-1029789,2041,2025-02-06 12:47:14,Books,1168.23,9,,San Francisco
TXN-1029790,8533,2025-12-30 00:08:40,Clothing,1065.48,6,PayPal,Sydney
TXN-1029791,5137,2025-10-31 03:08:50,Beauty,890.06,4,Credit Card,New York
TXN-1029792,5122,2025-07-28 13:08:18,Electronics,768.11,4,UPI,London
TXN-1029793,1070,2025-04-05 07:01:35,Books,506.73,4,PayPal,San Francisco
TXN-1029794,3057,2025-03-07 15:08:15,Electronics,105.75,5,Debit Card,New York
TXN-1029795,5504,2025-05-13 00:20:07,Electronics,713.84,9,Debit Card,New York
TXN-1029796,5829,2025-02-15 20:53:03,Electronics,1277.18,9,Credit Card,Tokyo
TXN-1029797,8320,2025-05-19 07:25:01,Books,1207.18,7,UPI,San Francisco
TXN-1029798,2962,2025-11-09 23:15:10,Books,36.06,1,Debit Card,London
TXN-1029799,5240,2025-05-05 17:19:08,Beauty,1147.14,7,Debit Card,Mumbai
TXN-1029800,6372,2025-06-01 02:58:29,Clothing,517.42,6,Debit Card,Sydney
TXN-1029801,6035,2025-10-15 08:02:00,Electronics,57.32,,UPI,New York
TXN-1029802,9602,2025-11-13 18:10:22,Books,855.51,3,,New York
TXN-1029803,7674,2025-01-05 10:10:31,Electronics,,6,PayPal,Berlin
TXN-1029804,2171,2025-07-25 20:33:38,Home & Kitchen,122.41,5,Credit Card,London
TXN-1029805,9865,2025-07-21 19:46:06,Clothing,310.01,8,PayPal,Tokyo
TXN-1029806,7197,2025-07-03 01:29:57,Books,714.15,8,Debit Card,Sydney
TXN-1029807,1783,2025-06-09 01:17:56,Electronics,1036.29,7,UPI,London
TXN-1029808,5135,2025-10-18 17:44:22,Beauty,1211.33,7,Debit Card,New York
TXN-1029809,7154,2025-12-01 23:30:47,Clothing,59.72,8,Debit Card,Sydney
TXN-1029810,3195,2025-12-06 00:24:25,Electronics,773.11,9,PayPal,Tokyo
TXN-1029811,3087,2025-12-12 23:00:49,Beauty,347.26,3,UPI,San Francisco
TXN-1029812,5086,2025-12-25 08:55:25,Books,189.87,6,Credit Card,Tokyo
TXN-1029813,4016,2025-10-09 15:07:12,Home & Kitchen,1162.52,2,PayPal,Mumbai
TXN-1029814,2865,2025-07-28 07:57:31,Books,1021.8,3,Debit Card,Mumbai
TXN-1029815,4115,2025-08-07 05:36:19,Books,1081.5,8,Debit Card,San Francisco
TXN-1029816,2396,2025-05-26 13:55:46,Sports,1011.24,2,PayPal,Sydney
TXN-1029817,4445,2025-10-25 09:43:28,Books,312.19,1,Credit Card,San Francisco
TXN-1029818,2179,2025-10-24 13:10:37,Sports,134.96,4,PayPal,San Francisco
TXN-1029819,4403,2025-06-09 06:40:56,Beauty,642.61,6,Credit Card,Tokyo
TXN-1029820,4650,2025-09-10 19:35:15,Beauty,124.39,6,PayPal,New York
TXN-1029821,9759,2025-09-27 23:03:29,Home & Kitchen,935.21,9,PayPal,New York
TXN-1029822,1514,2025-06-28 16:16:33,Home & Kitchen,297.55,8,Debit Card,Berlin
TXN-1029823,3550,2025-02-28 02:43:04,Sports,141.93,,UPI,Mumbai
TXN-1029824,7087,2025-01-09 08:28:07,Beauty,1167.1,9,PayPal,Sydney
TXN-1029825,6653,2025-06-26 05:30:55,Sports,1362.24,2,Debit Card,Sydney
TXN-1029826,2370,2025-09-09 23:38:09,Home & Kitchen,57.48,2,Credit Card,Tokyo
TXN-1029827,3789,2025-01-14 18:01:36,Clothing,252.26,5,Debit Card,New York
TXN-1029828,2533,2025-05-16 09:20:22,Electronics,1199.25,9,Credit Card,London
TXN-1029829,4359,2025-07-12 12:42:08,Beauty,795.35,5,Debit Card,Berlin
TXN-1029830,8831,2025-04-01 13:37:52,Sports,1062.4,4,Debit Card,Mumbai
TXN-1029831,2859,2025-08-11 14:25:08,Books,876.54,7,Debit Card,Sydney
TXN-1029832,9669,2025-10-11 21:54:05,Beauty,1395.47,1,UPI,San Francisco
TXN-1029833,8806,2025-04-16 11:19:10,Electronics,463.05,9,Debit Card,London
TXN-1029834,4788,2025-03-19 17:12:23,Sports,1237.08,9,Credit Card,Tokyo
TXN-1029835,1299,2025-11-08 15:05:30,Beauty,1178.75,7,,Berlin
TXN-1029836,5512,2025-09-22 21:42:43,Clothing,254.21,1,Debit Card,London
TXN-1029837,7805,2025-08-04 18:13:11,Home & Kitchen,994.36,3,Credit Card,Tokyo
TXN-1029838,9208,2025-06-25 09:37:53,Beauty,110.79,6,PayPal,Berlin
TXN-1029839,6484,2025-03-30 13:06:28,Home & Kitchen,184.78,7,PayPal,Mumbai
TXN-1029840,1399,2025-10-04 01:52:32,Books,1217.59,5,,London
TXN-1029841,8640,2025-09-13 22:48:07,Beauty,55.37,5,Credit Card,San Francisco
TXN-1029842,3278,2025-12-14 14:07:29,Beauty,1254.35,8,Credit Card,Mumbai
TXN-1029843,9920,2025-09-15 02:11:10,Home & Kitchen,772.1,8,,Tokyo
TXN-1029844,6897,2025-09-02 02:37:30,Beauty,113.08,4,Debit Card,New York
TXN-1029845,1902,2025-07-27 16:52:39,Home & Kitchen,309.74,8,Debit Card,Sydney
TXN-1029846,1442,2025-10-05 14:23:51,Clothing,633.96,3,Debit Card,Berlin
TXN-1029847,4090,2025-09-26 04:15:35,Home & Kitchen,328.28,6,UPI,Sydney
TXN-1029848,7262,2025-01-14 09:01:16,Sports,435.66,3,Credit Card,Berlin
TXN-1029849,1378,2025-10-13 23:38:02,Books,106.19,2,UPI,Mumbai
TXN-1029850,6987,2025-10-28 09:37:01,Sports,574.46,1,Credit Card,Tokyo
TXN-1029851,9291,2025-11-18 08:50:16,Sports,494.4,1,Credit Card,New York
TXN-1029852,4807,2025-12-03 15:04:52,Books,270.46,1,Debit Card,Sydney
TXN-1029853,8608,2025-11-30 13:32:04,Home & Kitchen,1282.43,4,PayPal,Sydney
TXN-1029854,2640,2025-01-23 06:00:29,Clothing,1452.35,3,Credit Card,London
TXN-1029855,10130,2025-03-27 12:24:09,Beauty,1475.1,2,UPI,New York
TXN-1029856,5813,2025-10-02 09:07:21,Sports,250.76,8,UPI,New York
TXN-1029857,7288,2025-02-18 12:15:08,Beauty,1092.93,2,Credit Card,Tokyo
TXN-1029858,8865,2025-12-24 15:29:35,Books,1208.17,,PayPal,London
TXN-1029859,6015,2025-04-25 10:51:14,Books,256.58,5,,Mumbai
TXN-1029860,9572,2025-05-23 11:19:09,Books,822.35,7,Debit Card,Berlin
TXN-1029861,3590,2025-07-23 16:33:33,Books,879.69,2,UPI,Mumbai
TXN-1029862,9504,2025-01-30 16:36:42,Books,634.78,1,Debit Card,Sydney
TXN-1029863,4348,2025-05-24 14:14:11,Books,319.53,5,,Mumbai
TXN-1029864,5407,2025-05-02 22:33:38,Electronics,478.46,4,Debit Card,Sydney
TXN-1029865,2692,2025-08-17 10:02:20,Sports,245.54,1,PayPal,New York
TXN-1029866,3102,2025-06-29 01:14:47,Clothing,1333.38,9,PayPal,Tokyo
TXN-1029867,8345,2025-12-11 05:43:32,Clothing,764.51,7,PayPal,Mumbai
TXN-1029868,2338,2025-10-01 14:41:17,Home & Kitchen,973.04,9,Credit Card,New York
TXN-1029869,5133,2025-07-08 14:09:48,Beauty,894.97,5,PayPal,New York
TXN-1029870,9284,2025-09-04 23:04:40,Electronics,966.74,5,PayPal,London
TXN-1029871,9986,2025-10-03 03:54:14,Beauty,,5,PayPal,Mumbai
TXN-1029872,3232,2025-03-11 09:29:00,Electronics,569.59,2,PayPal,London
TXN-1029873,1585,2025-09-28 14:25:49,Home & Kitchen,774.17,3,UPI,Tokyo
TXN-1029874,5244,2025-04-25 23:24:03,Clothing,261.01,8,UPI,Sydney
TXN-1029875,2725,2025-09-01 10:22:31,Electronics,1139.14,6,Credit Card,Sydney
TXN-1029876,5020,2025-08-20 04:34:38,Home & Kitchen,26.83,5,Debit Card,London
TXN-1029877,2664,2025-03-29 17:53:52,Clothing,988.31,3,Credit Card,Mumbai
TXN-1029878,5735,2025-10-20 07:05:50,Beauty,395.33,2,Credit Card,Sydney
TXN-1029879,2007,2025-08-19 02:44:00,Electronics,923.39,2,PayPal,London
TXN-1029880,6504,2025-11-16 13:54:44,Beauty,1078.08,5,PayPal,New York
TXN-1029881,4045,2025-01-26 16:14:59,Sports,524.48,9,PayPal,Mumbai
TXN-1029882,7785,2025-08-05 00:52:23,Books,800.04,3,,Berlin
TXN-1029883,8086,2025-09-21 02:56:08,Electronics,458.42,7,PayPal,Sydney
TXN-1029884,1708,2025-08-05 04:02:06,Sports,118.91,,UPI,New York
TXN-1029885,9113,2025-03-13 10:26:59,Sports,1235.08,,Credit Card,Berlin
TXN-1029886,6633,2025-06-28 09:15:27,Clothing,1059.04,6,Credit Card,Mumbai
TXN-1029887,2689,2025-08-31 06:06:46,Sports,1494.85,9,,San Francisco
TXN-1029888,7013,2025-09-21 14:01:24,Sports,1249.82,5,Credit Card,New York
TXN-1029889,7286,2025-09-25 00:35:54,Books,255.32,8,Debit Card,New York
TXN-1029890,10360,2025-10-28 15:49:02,Clothing,1202.86,5,UPI,Berlin
TXN-1029891,1591,2025-12-11 03:33:48,Sports,10.82,5,PayPal,San Francisco
TXN-1029892,10250,2025-02-19 21:44:42,Beauty,57.17,7,UPI,Tokyo
TXN-1029893,9613,2025-05-20 18:53:16,Electronics,1169.61,1,Debit Card,Berlin
TXN-1029894,3748,2025-05-05 09:48:06,Home & Kitchen,830.45,6,UPI,New York
TXN-1029895,7763,2025-07-03 01:23:57,Clothing,830.12,5,Debit Card,Tokyo
TXN-1029896,6100,2025-03-01 15:31:07,Sports,686.43,6,Debit Card,New York
TXN-1029897,9852,2025-07-25 01:38:15,Beauty,268.0,4,,Mumbai
TXN-1029898,1924,2025-06-16 01:18:35,Sports,1112.86,9,Credit Card,San Francisco
TXN-1029899,9477,2025-05-20 16:29:09,Home & Kitchen,1045.0,6,Credit Card,Mumbai
TXN-1029900,9004,2025-05-10 06:50:03,Clothing,1156.97,9,UPI,San Francisco
TXN-1029901,3353,2025-04-17 19:35:03,Books,583.15,7,PayPal,New York
TXN-1029902,3753,2025-06-03 09:55:49,Sports,1266.04,,UPI,San Francisco
TXN-1029903,3838,2025-06-19 17:35:19,Sports,413.27,4,PayPal,Berlin
TXN-1029904,6721,2025-01-04 09:00:59,Home & Kitchen,,2,UPI,London
TXN-1029905,8157,2025-05-25 06:48:41,Electronics,1122.75,8,Debit Card,San Francisco
TXN-1029906,8388,2025-04-03 16:43:51,Home & Kitchen,764.39,8,,San Francisco
TXN-1029907,3779,2025-03-13 08:21:29,Sports,544.77,1,Debit Card,Berlin
TXN-1029908,7180,2025-05-26 05:33:14,Books,504.95,1,PayPal,Sydney
TXN-1029909,2066,2025-02-14 03:13:14,Sports,456.19,2,Credit Card,Berlin
TXN-1029910,3118,2025-01-13 19:39:21,Home & Kitchen,847.88,2,UPI,Berlin
TXN-1029911,2446,2025-07-19 19:17:55,Beauty,192.43,9,PayPal,New York
TXN-1029912,1830,2025-12-23 11:20:26,Sports,642.09,8,PayPal,Mumbai
TXN-1029913,3984,2025-10-25 03:58:58,Clothing,488.87,7,PayPal,London
TXN-1029914,1554,2025-09-16 05:43:03,Beauty,1004.74,8,,Sydney
TXN-1029915,5672,2025-01-07 09:06:19,Electronics,1206.44,1,Credit Card,Tokyo
TXN-1029916,5923,2025-04-12 14:30:15,Beauty,693.93,4,PayPal,New York
TXN-1029917,1026,2025-06-13 06:01:00,Sports,35.73,9,Credit Card,London
TXN-1029918,4030,2025-04-25 21:20:31,Clothing,1273.47,,Credit Card,Tokyo
TXN-1029919,8974,2025-05-29 01:30:04,Sports,1214.85,3,Credit Card,Berlin
TXN-1029920,4326,2025-05-23 05:17:09,Home & Kitchen,1045.11,1,PayPal,Sydney
TXN-1029921,4601,2025-03-28 20:32:07,Clothing,629.37,5,UPI,Sydney
TXN-1029922,2329,2025-06-20 16:17:56,Sports,7.7,7,Credit Card,New York
TXN-1029923,9128,2025-01-08 13:46:41,Beauty,993.02,7,,Mumbai
TXN-1029924,4831,2025-05-25 20:41:37,Books,1019.6,6,,Berlin
TXN-1029925,2088,2025-04-16 00:39:20,Sports,1423.65,2,Debit Card,San Francisco
TXN-1029926,6665,2025-01-15 01:17:34,Sports,1144.69,3,Credit Card,Sydney
TXN-1029927,7192,2025-08-16 10:27:39,Sports,911.49,7,UPI,Mumbai
TXN-1029928,10058,2025-08-04 14:13:22,Books,679.45,1,UPI,Berlin
TXN-1029929,3090,2025-05-02 15:32:21,Electronics,475.24,5,,New York
TXN-1029930,8352,2025-12-11 18:44:14,Home & Kitchen,1077.58,9,,Sydney
TXN-1029931,1476,2025-05-27 11:49:35,Home & Kitchen,83.38,4,UPI,Berlin
TXN-1029932,1767,2025-11-15 09:55:41,Sports,1444.36,6,UPI,Mumbai
TXN-1029933,8849,2025-01-26 06:46:34,Sports,1242.74,4,Credit Card,Mumbai
TXN-1029934,2915,2025-02-21 19:17:33,Electronics,869.16,7,UPI,Mumbai
TXN-1029935,10478,2025-04-07 22:42:04,Sports,1084.86,2,PayPal,Sydney
TXN-1029936,1682,2025-01-22 21:56:08,Sports,1339.09,2,PayPal,New York
TXN-1029937,4092,2025-02-03 16:54:19,Electronics,1163.54,4,PayPal,Tokyo
TXN-1029938,8229,2025-01-01 08:40:03,Sports,,5,UPI,Berlin
TXN-1029939,8928,2025-10-04 17:14:00,Clothing,373.67,4,Credit Card,San Francisco
TXN-1029940,10077,2025-01-09 23:10:56,Electronics,790.24,2,UPI,Tokyo
TXN-1029941,4568,2025-10-24 16:08:51,Clothing,415.4,2,Debit Card,Sydney
TXN-1029942,6835,2025-08-08 22:09:53,Beauty,47.27,8,,San Francisco
TXN-1029943,7809,2025-03-23 09:23:10,Electronics,18.19,4,UPI,New York
TXN-1029944,6605,2025-04-18 13:56:46,Electronics,,9,Credit Card,Sydney
TXN-1029945,2365,2025-04-17 21:19:30,Home & Kitchen,398.26,1,,New York
TXN-1029946,2016,2025-03-27 12:06:25,Electronics,656.07,2,Debit Card,Mumbai
TXN-1029947,8012,2025-05-05 02:26:21,Electronics,1396.25,9,PayPal,Berlin
TXN-1029948,1582,2025-01-05 12:01:00,Sports,151.19,,Credit Card,Sydney
TXN-1029949,8198,2025-08-20 19:04:28,Books,171.61,3,Credit Card,New York
TXN-1029950,2995,2025-08-28 22:18:06,Sports,1161.04,6,,San Francisco
TXN-1029951,7052,2025-11-20 10:41:16,Books,564.31,3,Credit Card,Berlin
TXN-1029952,8196,2025-03-10 07:04:37,Sports,1272.87,3,PayPal,Berlin
TXN-1029953,4045,2025-03-11 08:06:55,Electronics,221.77,9,Debit Card,Sydney
TXN-1029954,2781,2025-03-18 01:41:23,Beauty,,4,,New York
TXN-1029955,8850,2025-02-10 22:24:13,Electronics,538.87,4,UPI,London
TXN-1029956,1524,2025-06-17 10:04:02,Electronics,1032.03,,Credit Card,Tokyo
TXN-1029957,9261,2025-10-10 01:47:06,Home & Kitchen,1498.5,5,PayPal,Berlin
TXN-1029958,4145,2025-05-25 05:26:19,Clothing,556.16,4,Debit Card,London
TXN-1029959,5319,2025-03-09 07:26:11,Electronics,543.25,2,UPI,London
TXN-1029960,8518,2025-01-04 12:21:20,Clothing,1170.6,4,Debit Card,Tokyo
TXN-1029961,1135,2025-04-22 13:36:30,Electronics,346.95,,UPI,San Francisco
TXN-1029962,6714,2025-03-21 22:25:54,Electronics,442.34,9,PayPal,Tokyo
TXN-1029963,2953,2025-07-22 00:17:38,Sports,881.92,3,UPI,San Francisco
TXN-1029964,1391,2025-07-13 19:40:08,Beauty,1029.43,2,PayPal,Berlin
TXN-1029965,4801,2025-06-03 08:06:36,Books,,9,,Mumbai
TXN-1029966,3328,2025-08-27 08:48:04,Sports,571.92,9,UPI,New York
TXN-1029967,8252,2025-07-07 06:39:33,Beauty,777.1,6,PayPal,Tokyo
TXN-1029968,9149,2025-01-04 04:15:59,Books,782.21,,PayPal,Sydney
TXN-1029969,5556,2025-01-28 02:10:33,Beauty,963.11,6,,Mumbai
TXN-1029970,3164,2025-09-07 19:22:02,Electronics,772.12,7,UPI,London
TXN-1029971,9738,2025-04-06 17:18:21,Electronics,1431.51,4,Debit Card,Sydney
TXN-1029972,9008,2025-05-01 20:35:04,Books,1170.49,3,Debit Card,San Francisco
TXN-1029973,2915,2025-06-05 00:15:46,Clothing,891.07,5,Debit Card,Mumbai
TXN-1029974,2550,2025-05-09 08:20:08,Clothing,72.34,1,Credit Card,New York
TXN-1029975,2139,2025-12-25 01:25:11,Electronics,1431.19,1,UPI,New York
TXN-1029976,1826,2025-04-26 15:01:24,Clothing,1297.23,4,UPI,San Francisco
TXN-1029977,3422,2025-01-25 02:50:10,Clothing,,2,Debit Card,London
TXN-1029978,4982,2025-04-24 08:41:59,Books,,4,Credit Card,Berlin
TXN-1029979,7058,2025-02-20 15:24:01,Sports,1315.46,8,UPI,London
TXN-1029980,4682,2025-06-19 06:30:52,Home & Kitchen,1150.35,2,Credit Card,New York
TXN-1029981,4355,2025-08-02 17:15:22,Beauty,1250.9,6,Debit Card,San Francisco
TXN-1029982,3749,2025-06-30 16:09:29,Home & Kitchen,1295.5,9,Debit Card,Tokyo
TXN-1029983,4797,2025-05-14 07:27:32,Clothing,700.55,3,UPI,Sydney
TXN-1029984,8503,2025-12-01 05:01:00,Books,202.0,,Debit Card,Sydney
TXN-1029985,3979,2025-09-26 02:44:25,Sports,462.72,7,Credit Card,New York
TXN-1029986,1581,2025-12-19 07:17:25,Electronics,401.48,9,PayPal,Mumbai
TXN-1029987,4928,2025-08-23 23:16:22,Books,1252.94,5,UPI,San Francisco
TXN-1029988,1855,2025-10-28 03:34:33,Books,406.14,5,PayPal,Mumbai
TXN-1029989,7226,2025-11-26 19:55:10,Clothing,533.42,1,Debit Card,Sydney
TXN-1029990,2964,2025-03-18 14:31:54,Clothing,1411.94,9,PayPal,Tokyo
TXN-1029991,9738,2025-09-19 06:16:49,Clothing,813.94,,UPI,Berlin
TXN-1029992,5424,2025-06-02 22:39:39,Books,341.14,1,UPI,San Francisco
TXN-1029993,2610,2025-10-23 03:14:41,Electronics,495.56,5,PayPal,London
TXN-1029994,3872,2025-05-27 02:49:15,Beauty,685.19,8,PayPal,New York
TXN-1029995,2252,2025-01-08 10:03:44,Sports,1443.52,9,Credit Card,San Francisco
TXN-1029996,1565,2025-06-07 15:43:13,Clothing,1120.18,7,Credit Card,New York
TXN-1029997,8427,2025-09-28 16:47:37,Clothing,1384.56,1,PayPal,San Francisco
TXN-1029998,9847,2025-09-26 02:14:53,Beauty,980.84,,Debit Card,New York
TXN-1029999,5500,2025-11-17 14:45:27,Clothing,91.71,1,Credit Card,New York
TXN-1030000,3893,2025-02-04 11:40:09,Home & Kitchen,388.73,3,PayPal,Tokyo
TXN-1030001,9300,2025-09-12 11:42:28,Home & Kitchen,493.06,8,PayPal,Mumbai
TXN-1030002,1758,2025-03-16 13:59:58,Sports,360.18,3,PayPal,San Francisco
TXN-1030003,1362,2025-01-30 11:23:54,Books,612.36,3,UPI,New York
TXN-1030004,8831,2025-04-07 09:59:28,Home & Kitchen,1114.91,8,Credit Card,San Francisco
TXN-1030005,9436,2025-12-21 15:52:28,Books,1171.54,1,Credit Card,New York
TXN-1030006,3229,2025-08-15 19:28:39,Sports,229.62,5,UPI,Berlin
TXN-1030007,6820,2025-01-03 18:04:53,Home & Kitchen,481.05,7,Credit Card,Berlin
TXN-1030008,2903,2025-02-27 07:09:56,Home & Kitchen,648.33,5,Credit Card,New York
TXN-1030009,9743,2025-03-11 12:37:01,Books,1437.08,4,Credit Card,New York
TXN-1030010,9390,2025-04-22 12:20:39,Beauty,1394.01,3,Debit Card,San Francisco
TXN-1030011,8201,2025-12-08 11:35:07,Sports,699.65,5,Debit Card,Mumbai
TXN-1030012,3615,2025-07-31 02:22:01,Home & Kitchen,40.12,6,PayPal,Mumbai
TXN-1030013,2939,2025-05-25 09:43:31,Sports,956.82,4,,New York
TXN-1030014,7707,2025-05-21 15:34:57,Books,466.2,1,PayPal,New York
TXN-1030015,7802,2025-10-27 16:28:20,Books,421.56,3,PayPal,Tokyo
TXN-1030016,7661,2025-03-01 01:13:09,Electronics,971.86,4,UPI,London
TXN-1030017,3809,2025-06-14 18:50:27,Home & Kitchen,330.75,9,PayPal,Berlin
TXN-1030018,2452,2025-07-02 17:46:51,Beauty,173.61,9,PayPal,Berlin
TXN-1030019,7369,2025-05-02 14:42:19,Clothing,1322.34,2,Credit Card,London
TXN-1030020,6588,2025-03-07 03:22:56,Home & Kitchen,838.86,4,Credit Card,San Francisco
TXN-1030021,3037,2025-09-05 20:12:53,Sports,533.71,3,Credit Card,London
TXN-1030022,2909,2025-10-01 21:24:57,Beauty,252.28,2,PayPal,Berlin
TXN-1030023,3987,2025-04-17 08:07:19,Electronics,761.12,4,PayPal,Berlin
TXN-1030024,6096,2025-06-19 16:16:14,Books,117.19,5,PayPal,Tokyo
TXN-1030025,7113,2025-01-10 05:04:49,Home & Kitchen,1121.16,4,Credit Card,New York
TXN-1030026,3410,2025-05-11 20:20:17,Books,571.5,4,Credit Card,Tokyo
TXN-1030027,3622,2025-01-04 11:30:59,Home & Kitchen,1020.73,5,Credit Card,New York
TXN-1030028,5697,2025-10-08 09:20:58,Electronics,1231.63,5,Credit Card,London
TXN-1030029,4959,2025-07-19 23:04:28,Sports,592.87,2,PayPal,Sydney
TXN-1030030,6298,2025-09-03 11:54:35,Books,117.43,2,PayPal,London
TXN-1030031,5539,2025-06-02 21:38:20,Clothing,380.32,8,UPI,San Francisco
TXN-1030032,7524,2025-05-05 00:10:25,Beauty,581.44,6,Credit Card,Sydney
TXN-1030033,3841,2025-07-26 11:29:07,Sports,1163.98,9,UPI,Berlin
TXN-1030034,2550,2025-07-22 10:55:37,Clothing,1380.67,8,Debit Card,Sydney
TXN-1030035,1043,2025-02-09 11:29:56,Home & Kitchen,1440.74,3,Credit Card,London
TXN-1030036,8669,2025-09-27 20:38:47,Clothing,1071.27,6,UPI,Mumbai
TXN-1030037,5059,2025-11-26 11:16:40,Home & Kitchen,791.43,9,Debit Card,London
TXN-1030038,8658,2025-11-29 13:14:45,Sports,1062.64,1,,Mumbai
TXN-1030039,8337,2025-04-06 04:06:52,Beauty,925.39,8,PayPal,New York
TXN-1030040,8266,2025-12-14 01:47:32,Books,1497.5,5,PayPal,Tokyo
TXN-1030041,2610,2025-09-09 10:35:35,Books,1360.46,1,PayPal,San Francisco
TXN-1030042,7569,2025-07-19 03:59:23,Sports,515.54,4,PayPal,New York
TXN-1030043,7447,2025-06-01 17:44:42,Clothing,948.14,5,,Mumbai
TXN-1030044,5525,2025-10-02 10:09:31,Books,269.35,4,Credit Card,New York
TXN-1030045,3176,2025-10-04 13:41:15,Electronics,1381.8,1,Credit Card,Berlin
TXN-1030046,4085,2025-01-24 18:42:27,Home & Kitchen,1100.53,5,Debit Card,Mumbai
TXN-1030047,2193,2025-09-22 10:42:00,Home & Kitchen,223.89,9,Credit Card,Berlin
TXN-1030048,9135,2025-07-07 02:06:25,Beauty,475.29,4,UPI,London
TXN-1030049,9837,2025-05-12 23:16:44,Books,90.15,6,,New York
TXN-1030050,10158,2025-04-17 05:02:52,Books,1062.04,,Credit Card,Berlin
TXN-1030051,9747,2025-04-15 08:20:01,Beauty,1162.63,6,UPI,Mumbai
TXN-1030052,9644,2025-02-18 21:55:10,Sports,955.99,2,PayPal,Sydney
TXN-1030053,2930,2025-11-06 11:26:52,Beauty,792.97,9,UPI,San Francisco
TXN-1030054,6312,2025-09-24 16:49:51,Beauty,1411.35,7,UPI,Berlin
TXN-1030055,2662,2025-09-15 09:13:40,Clothing,1110.28,9,,Berlin
TXN-1030056,2697,2025-09-11 12:02:24,Beauty,357.98,6,UPI,Sydney
TXN-1030057,9229,2025-08-20 07:01:13,Sports,1273.95,9,Debit Card,San Francisco
TXN-1030058,8508,2025-07-04 15:25:05,Clothing,322.98,8,Credit Card,San Francisco
TXN-1030059,2413,2025-08-12 02:35:19,Electronics,537.03,6,Debit Card,Tokyo
TXN-1030060,9301,2025-12-05 17:05:09,Electronics,1482.83,4,UPI,New York
TXN-1030061,4517,2025-11-12 13:29:29,Beauty,1393.46,5,UPI,Mumbai
TXN-1030062,7130,2025-01-30 08:18:59,Electronics,1208.42,7,UPI,Sydney
TXN-1030063,7137,2025-06-24 05:53:14,Books,400.12,3,UPI,London
TXN-1030064,4867,2025-06-24 05:35:58,Beauty,93.64,5,Credit Card,Berlin
TXN-1030065,4865,2025-07-09 15:03:09,Books,400.64,5,UPI,Berlin
TXN-1030066,6950,2025-05-14 17:58:52,Books,791.47,6,Credit Card,Mumbai
TXN-1030067,2541,2025-11-25 07:30:24,Electronics,691.5,1,,Mumbai
TXN-1030068,8334,2025-03-28 20:29:38,Beauty,917.11,7,UPI,London
TXN-1030069,2415,2025-08-26 11:40:48,Clothing,1259.29,1,UPI,London
TXN-1030070,6792,2025-12-07 18:35:55,Clothing,1324.89,4,UPI,Mumbai
TXN-1030071,2226,2025-06-21 02:24:35,Clothing,1465.54,8,Debit Card,London
TXN-1030072,5863,2025-03-15 23:41:02,Home & Kitchen,1226.97,5,UPI,Tokyo
TXN-1030073,2306,2025-04-08 07:01:27,Books,425.41,2,UPI,Sydney
TXN-1030074,9275,2025-11-18 18:10:48,Electronics,925.03,1,,Berlin
TXN-1030075,2218,2025-10-09 18:47:18,Home & Kitchen,357.31,4,UPI,Tokyo
TXN-1030076,8749,2025-01-07 03:55:44,Beauty,312.66,9,UPI,New York
